Order_ID,Order_Date,Year,Month,Quarter,Customer_ID,Age,Gender,City,Region,Product,Category,Quantity,Unit_Price,Discount_%,Cost_Price,Payment_Method,Revenue,Profit,Profit_Margin,Month_Name,Day,Weekday,Order_Value,Profit_Margin_%,Customer_Lifetime_Value
ORD_1111,2021-11-29,2021,11,4,CUST_474,37,Male,Kolkata,East,Laptop,Electronics,2,67928.69,0.15,41169.76,Credit Card,158783.31,76443.79,0.48,November,29,Monday,158783.31,48.14346671573983,164416.4
ORD_1112,2020-01-24,2020,1,1,CUST_1168,22,Female,Bangalore,South,Jeans,Fashion,3,4430.23,0.03,2860.32,Credit Card,12053.99,3473.03,0.29,January,24,Friday,12053.99,28.812285392637627,178991.32
ORD_1113,2022-02-17,2022,2,1,CUST_217,19,Female,Pune,West,Sunglasses,Accessories,2,3708.89,0.03,2476.43,UPI,8094.65,3141.79,0.39,February,17,Thursday,8094.65,38.81316672122945,161428.59
ORD_1114,2022-10-13,2022,10,4,CUST_875,36,Male,Delhi,North,Snacks,Grocery,4,1012.45,0.22,729.03,Credit Card,5133.12,2217.0,0.43,October,13,Thursday,5133.12,43.19010660183281,118275.62000000001
ORD_1115,2019-12-08,2019,12,4,CUST_1034,46,Male,Pune,West,Jacket,Fashion,1,986.56,0.02,733.34,Credit Card,1160.19,426.85,0.37,December,8,Sunday,1160.19,36.7913876175454,20054.940000000002
ORD_1116,2022-09-08,2022,9,3,CUST_722,63,Male,Pune,West,Jacket,Fashion,3,4194.09,0.09,2742.35,UPI,15027.95,6800.9,0.45,September,8,Thursday,15027.95,45.255008168113406,187036.9
ORD_1117,2022-01-31,2022,1,1,CUST_845,50,Male,Kolkata,East,Cookware Set,Home & Kitchen,2,18380.92,0.0,11040.53,Credit Card,50547.53,28466.47,0.56,January,31,Monday,50547.53,56.31624334561947,137672.03
ORD_1118,2023-08-19,2023,8,3,CUST_1154,48,Male,Hyderabad,South,Microwave,Home & Kitchen,3,18022.53,0.04,12313.07,UPI,72666.84,35727.63,0.49,August,19,Saturday,72666.84,49.166346025229664,422668.55
ORD_1119,2021-02-07,2021,2,1,CUST_521,40,Female,Pune,West,Wallet,Accessories,2,1863.17,0.02,1185.62,Credit Card,3615.3,1244.06,0.34,February,7,Sunday,3615.3,34.410975576024114,33874.520000000004
ORD_1120,2021-07-15,2021,7,3,CUST_1,31,Male,Mumbai,West,Cooking Oil,Grocery,2,269.11,0.0,167.4,COD,562.44,227.64,0.4,July,15,Thursday,562.44,40.473650522722416,80894.22
ORD_1121,2020-08-05,2020,8,3,CUST_1061,19,Male,Bangalore,South,Backpack,Accessories,1,3036.16,0.01,2142.68,COD,1916.2,-226.48,-0.12,August,5,Wednesday,1916.2,-11.819225550568833,72731.85
ORD_1122,2023-12-29,2023,12,4,CUST_616,38,Male,Hyderabad,South,Mixer,Home & Kitchen,1,13752.66,0.07,8472.09,Debit Card,21487.16,13015.07,0.61,December,29,Friday,21487.16,60.5713830957651,218134.04
ORD_1123,2020-03-15,2020,3,1,CUST_566,33,Male,Bangalore,South,Mixer,Home & Kitchen,4,3408.82,0.07,2351.79,UPI,10778.69,1371.53,0.13,March,15,Sunday,10778.69,12.724459094750845,85429.54000000001
ORD_1124,2019-07-13,2019,7,3,CUST_729,31,Female,Bangalore,South,Smartwatch,Electronics,4,30963.13,0.06,21393.9,UPI,110600.3,25024.7,0.23,July,13,Saturday,110600.3,22.626249657550655,250451.87
ORD_1125,2019-10-11,2019,10,4,CUST_1193,60,Male,Hyderabad,South,Cookware Set,Home & Kitchen,2,12844.01,0.15,9238.94,UPI,28385.26,9907.38,0.35,October,11,Friday,28385.26,34.90325612659528,120266.87999999999
ORD_1126,2020-04-22,2020,4,2,CUST_189,34,Female,Kolkata,East,Cookware Set,Home & Kitchen,1,4130.94,0.03,2831.21,UPI,2554.47,-276.74,-0.11,April,22,Wednesday,2554.47,-10.833558428950038,31783.93
ORD_1127,2022-03-11,2022,3,1,CUST_665,18,Male,Ahmedabad,West,T-shirt,Fashion,3,4313.75,0.05,3007.36,Credit Card,15367.73,6345.65,0.41,March,11,Friday,15367.73,41.292045084082034,131554.65
ORD_1128,2019-12-21,2019,12,4,CUST_1181,53,Male,Delhi,North,Snacks,Grocery,3,1948.66,0.08,1335.18,UPI,6453.96,2448.42,0.38,December,21,Saturday,6453.96,37.936708625402076,189504.81
ORD_1129,2022-05-04,2022,5,2,CUST_1181,24,Male,Kolkata,East,Mixer,Home & Kitchen,4,8086.26,0.08,5698.14,UPI,39056.64,16264.08,0.42,May,4,Wednesday,39056.64,41.64229181004818,189504.81
ORD_1130,2019-06-10,2019,6,2,CUST_713,37,Male,Kolkata,East,Headphones,Electronics,2,50076.94,0.02,32246.34,UPI,112873.42,48380.74,0.43,June,10,Monday,112873.42,42.86282811311999,167895.81
ORD_1131,2021-05-03,2021,5,2,CUST_24,20,Female,Kolkata,East,Smartphone,Electronics,1,11219.54,0.07,8397.79,Credit Card,12051.47,3653.68,0.3,May,3,Monday,12051.47,30.31729739193642,302982.43
ORD_1132,2019-04-21,2019,4,2,CUST_654,46,Male,Bangalore,South,Mixer,Home & Kitchen,3,23345.42,0.09,17414.01,UPI,63733.0,11490.97,0.18,April,21,Sunday,63733.0,18.029858942776897,81447.29000000001
ORD_1133,2020-10-31,2020,10,4,CUST_453,19,Female,Bangalore,South,Wallet,Accessories,2,3976.96,0.16,2911.46,UPI,7382.83,1559.91,0.21,October,31,Saturday,7382.83,21.12888959924582,90410.42
ORD_1134,2019-04-14,2019,4,2,CUST_1179,33,Male,Delhi,North,Cooking Oil,Grocery,3,419.61,0.05,284.83,COD,1195.89,341.4,0.29,April,14,Sunday,1195.89,28.5477761332564,1029261.79
ORD_1135,2020-03-30,2020,3,1,CUST_808,33,Male,Bangalore,South,Cooking Oil,Grocery,3,785.01,0.01,522.35,Credit Card,1981.76,414.71,0.21,March,30,Monday,1981.76,20.926348296463747,87201.85
ORD_1136,2019-09-28,2019,9,3,CUST_975,38,Male,Mumbai,West,Mixer,Home & Kitchen,2,22848.31,0.01,15378.91,UPI,47501.64,16743.82,0.35,September,28,Saturday,47501.64,35.24893035272045,92745.93
ORD_1137,2022-01-27,2022,1,1,CUST_175,22,Male,Kolkata,East,Cooking Oil,Grocery,3,193.95,0.01,140.69,Debit Card,792.04,369.97,0.47,January,27,Thursday,792.04,46.71102469572244,131318.7
ORD_1138,2021-10-24,2021,10,4,CUST_268,24,Male,Bangalore,South,Snacks,Grocery,2,361.68,0.2,257.54,Credit Card,827.52,312.44,0.38,October,24,Sunday,827.52,37.7561871616396,369732.43
ORD_1139,2021-09-11,2021,9,3,CUST_1000,42,Male,Kolkata,East,Backpack,Accessories,1,529.87,0.04,353.93,Credit Card,587.52,233.59,0.4,September,11,Saturday,587.52,39.75864651416122,536343.5700000001
ORD_1140,2022-08-28,2022,8,3,CUST_1150,60,Male,Hyderabad,South,Backpack,Accessories,3,1937.22,0.03,1255.99,Credit Card,7046.64,3278.67,0.47,August,28,Sunday,7046.64,46.528132556793025,50217.520000000004
ORD_1141,2020-05-11,2020,5,2,CUST_881,41,Female,Pune,West,Headphones,Electronics,2,35957.23,0.09,23976.96,Debit Card,43805.34,-4148.58,-0.09,May,11,Monday,43805.34,-9.470489214328664,568820.11
ORD_1142,2022-11-03,2022,11,4,CUST_231,18,Female,Kolkata,East,Backpack,Accessories,1,1773.17,0.19,1151.84,UPI,2244.17,1092.33,0.49,November,3,Thursday,2244.17,48.67412005329364,197774.13
ORD_1143,2021-05-17,2021,5,2,CUST_391,32,Male,Pune,West,Cookware Set,Home & Kitchen,4,18710.87,0.03,12126.61,Credit Card,83850.89,35344.45,0.42,May,17,Monday,83850.89,42.15155021014088,206146.66
ORD_1144,2020-12-06,2020,12,4,CUST_50,63,Male,Chennai,South,Wallet,Accessories,3,2311.3,0.06,1589.04,Debit Card,6648.22,1881.1,0.28,December,6,Sunday,6648.22,28.29479168860236,452545.56
ORD_1145,2019-12-13,2019,12,4,CUST_299,53,Male,Ahmedabad,West,Sofa,Home & Kitchen,4,24311.14,0.0,15280.95,COD,116693.47,55569.67,0.48,December,13,Friday,116693.47,47.62020531225954,498300.72000000003
ORD_1146,2019-04-02,2019,4,2,CUST_766,33,Male,Bangalore,South,Jeans,Fashion,4,4678.35,0.03,3048.01,Credit Card,18152.0,5959.96,0.33,April,2,Tuesday,18152.0,32.83362714852358,44190.51
ORD_1147,2023-04-01,2023,4,2,CUST_112,44,Male,Hyderabad,South,Laptop,Electronics,4,53961.0,0.01,39043.95,Credit Card,299159.78,142983.98,0.48,April,1,Saturday,299159.78,47.795188243553326,392197.62000000005
ORD_1148,2022-06-25,2022,6,2,CUST_29,39,Female,Pune,West,Shoes,Fashion,1,1947.82,0.03,1234.42,Debit Card,2715.99,1481.57,0.55,June,25,Saturday,2715.99,54.54990629567856,157342.38
ORD_1149,2022-11-21,2022,11,4,CUST_922,33,Female,Ahmedabad,West,Headphones,Electronics,1,42166.68,0.21,29155.53,UPI,52049.5,22893.97,0.44,November,21,Monday,52049.5,43.98499505278629,200699.88
ORD_1150,2019-02-16,2019,2,1,CUST_1102,48,Male,Hyderabad,South,Microwave,Home & Kitchen,3,22870.15,0.09,15153.81,COD,56191.96,10730.53,0.19,February,16,Saturday,56191.96,19.096201663013716,213980.94999999998
ORD_1151,2020-02-22,2020,2,1,CUST_530,27,Male,Ahmedabad,West,Wallet,Accessories,3,1588.62,0.08,1047.82,UPI,3354.21,210.75,0.06,February,22,Saturday,3354.21,6.2831486400672585,197844.38
ORD_1152,2022-06-29,2022,6,2,CUST_772,31,Female,Mumbai,West,T-shirt,Fashion,4,3266.47,0.0,2154.36,UPI,18782.2,10164.76,0.54,June,29,Wednesday,18782.2,54.11911277699099,385578.29000000004
ORD_1153,2020-06-07,2020,6,2,CUST_582,41,Female,Hyderabad,South,T-shirt,Fashion,1,3841.06,0.03,2697.86,Debit Card,2731.5,33.64,0.01,June,7,Sunday,2731.5,1.231557752150833,235529.11
ORD_1154,2023-06-05,2023,6,2,CUST_109,55,Female,Ahmedabad,West,Sunglasses,Accessories,2,921.24,0.09,618.41,COD,2699.42,1462.6,0.54,June,5,Monday,2699.42,54.18200946870068,632768.91
ORD_1155,2022-09-02,2022,9,3,CUST_796,47,Male,Chennai,South,Laptop,Electronics,1,79444.24,0.04,51983.89,UPI,100099.74,48115.85,0.48,September,2,Friday,100099.74,48.06790706948888,167568.54
ORD_1156,2022-09-19,2022,9,3,CUST_40,26,Female,Chennai,South,Mixer,Home & Kitchen,4,13982.62,0.04,9574.22,Credit Card,70472.4,32175.52,0.46,September,19,Monday,70472.4,45.6569096554112,139182.87
ORD_1157,2023-11-12,2023,11,4,CUST_780,18,Male,Delhi,North,Rice,Grocery,4,364.46,0.11,241.28,Credit Card,2270.59,1305.47,0.57,November,12,Sunday,2270.59,57.49474806107664,30496.46
ORD_1158,2020-10-08,2020,10,4,CUST_1089,55,Male,Delhi,North,Snacks,Grocery,3,1566.43,0.21,1163.24,Credit Card,4102.25,612.53,0.15,October,8,Thursday,4102.25,14.931561947711621,138179.11
ORD_1159,2020-01-17,2020,1,1,CUST_1149,23,Female,Mumbai,West,Jacket,Fashion,4,2244.68,0.01,1615.73,UPI,8311.15,1848.23,0.22,January,17,Friday,8311.15,22.237957442712503,99315.23
ORD_1160,2019-03-23,2019,3,1,CUST_684,21,Female,Ahmedabad,West,Shoes,Fashion,4,4142.63,0.0,2948.24,UPI,16570.52,4777.56,0.29,March,23,Saturday,16570.52,28.831684219927922,242414.15999999997
ORD_1161,2021-03-16,2021,3,1,CUST_711,58,Female,Pune,West,T-shirt,Fashion,1,933.11,0.08,605.54,Debit Card,944.31,338.77,0.36,March,16,Tuesday,944.31,35.87487159936885,160055.91
ORD_1162,2020-12-28,2020,12,4,CUST_1027,27,Male,Chennai,South,Microwave,Home & Kitchen,2,24340.35,0.04,18073.37,Credit Card,47668.14,11521.4,0.24,December,28,Monday,47668.14,24.170022157357092,127179.44
ORD_1163,2023-07-21,2023,7,3,CUST_793,26,Female,Mumbai,West,Headphones,Electronics,3,71586.36,0.09,44729.39,Debit Card,259922.91,125734.74,0.48,July,21,Friday,259922.91,48.37385823358164,457798.24
ORD_1164,2022-02-10,2022,2,1,CUST_311,20,Male,Pune,West,Microwave,Home & Kitchen,3,19157.26,0.08,13955.78,Credit Card,59483.29,17615.95,0.3,February,10,Thursday,59483.29,29.61495572958389,304511.58
ORD_1165,2021-03-15,2021,3,1,CUST_783,23,Male,Hyderabad,South,T-shirt,Fashion,2,3997.23,0.08,2445.78,Credit Card,8090.39,3198.83,0.4,March,15,Monday,8090.39,39.53863781597673,285625.08999999997
ORD_1166,2021-05-04,2021,5,2,CUST_874,30,Male,Chennai,South,Jeans,Fashion,2,3227.87,0.07,2074.65,Debit Card,6934.43,2785.13,0.4,May,4,Tuesday,6934.43,40.16379140030255,148887.41999999998
ORD_1167,2022-05-24,2022,5,2,CUST_1111,20,Female,Bangalore,South,Sofa,Home & Kitchen,1,5464.82,0.04,3856.83,UPI,6885.67,3028.84,0.44,May,24,Tuesday,6885.67,43.9875858122739,359017.6
ORD_1168,2020-02-28,2020,2,1,CUST_283,49,Female,Chennai,South,Jeans,Fashion,4,1511.66,0.05,1065.34,Credit Card,4394.4,133.04,0.03,February,28,Friday,4394.4,3.027489532131804,144506.08
ORD_1169,2022-11-11,2022,11,4,CUST_881,41,Male,Bangalore,South,Backpack,Accessories,4,907.35,0.29,612.79,COD,4026.37,1575.21,0.39,November,11,Friday,4026.37,39.12233599992053,568820.11
ORD_1170,2022-09-05,2022,9,3,CUST_651,22,Male,Delhi,North,Backpack,Accessories,2,3620.69,0.03,2599.65,UPI,9219.18,4019.88,0.44,September,5,Monday,9219.18,43.603444124097805,327106.69999999995
ORD_1171,2022-02-15,2022,2,1,CUST_243,46,Female,Bangalore,South,Wallet,Accessories,3,1811.4,0.0,1276.82,Credit Card,6113.48,2283.02,0.37,February,15,Tuesday,6113.48,37.34403318568148,231446.19
ORD_1172,2020-10-12,2020,10,4,CUST_653,38,Female,Kolkata,East,T-shirt,Fashion,3,787.6,0.26,542.96,Credit Card,1932.06,303.18,0.16,October,12,Monday,1932.06,15.692059252818236,104970.62
ORD_1173,2021-04-22,2021,4,2,CUST_561,27,Male,Bangalore,South,Sofa,Home & Kitchen,3,14856.2,0.02,10523.2,Debit Card,48044.95,16475.35,0.34,April,22,Thursday,48044.95,34.29153324126677,149110.5
ORD_1174,2023-05-15,2023,5,2,CUST_270,31,Male,Bangalore,South,T-shirt,Fashion,2,4174.79,0.05,2520.93,COD,11660.19,6618.33,0.57,May,15,Monday,11660.19,56.760052795023064,97216.69
ORD_1175,2019-02-23,2019,2,1,CUST_547,31,Female,Hyderabad,South,Wallet,Accessories,1,1644.55,0.05,1183.25,UPI,1406.09,222.84,0.16,February,23,Saturday,1406.09,15.848203173338835,61713.149999999994
ORD_1176,2022-05-06,2022,5,2,CUST_54,51,Male,Pune,West,Jeans,Fashion,2,2621.16,0.05,1788.96,UPI,6536.52,2958.6,0.45,May,6,Friday,6536.52,45.26261680527253,248169.64
ORD_1177,2019-06-12,2019,6,2,CUST_1029,22,Female,Ahmedabad,West,Rice,Grocery,1,1051.84,0.09,647.59,Credit Card,1100.75,453.16,0.41,June,12,Wednesday,1100.75,41.16829434476493,35604.36
ORD_1178,2022-12-29,2022,12,4,CUST_794,34,Female,Ahmedabad,West,Microwave,Home & Kitchen,2,15546.63,0.05,9598.53,Credit Card,44307.9,25110.84,0.57,December,29,Thursday,44307.9,56.673505176277814,340762.21
ORD_1179,2021-08-28,2021,8,3,CUST_396,27,Male,Hyderabad,South,Jeans,Fashion,2,4307.02,0.01,2986.16,Credit Card,9380.69,3408.37,0.36,August,28,Saturday,9380.69,36.333894415016374,121442.4
ORD_1180,2019-03-08,2019,3,1,CUST_553,29,Female,Kolkata,East,Rice,Grocery,2,1133.15,0.1,693.73,Credit Card,2039.67,652.21,0.32,March,8,Friday,2039.67,31.976251060220527,20262.51
ORD_1181,2020-03-31,2020,3,1,CUST_136,27,Female,Bangalore,South,Jeans,Fashion,4,749.68,0.02,532.08,UPI,2497.93,369.61,0.15,March,31,Tuesday,2497.93,14.796651627547611,118045.60999999999
ORD_1182,2021-06-18,2021,6,2,CUST_666,44,Female,Ahmedabad,West,Sunglasses,Accessories,1,865.68,0.05,536.55,COD,1040.33,503.78,0.48,June,18,Friday,1040.33,48.42501898436073,317631.39
ORD_1183,2023-12-23,2023,12,4,CUST_830,46,Male,Mumbai,West,Jacket,Fashion,1,3239.41,0.02,2258.32,COD,5333.36,3075.04,0.58,December,23,Saturday,5333.36,57.65671171644142,217585.23
ORD_1184,2022-05-30,2022,5,2,CUST_641,27,Female,Kolkata,East,Snacks,Grocery,2,1791.22,0.06,1218.64,UPI,4419.84,1982.56,0.45,May,30,Monday,4419.84,44.855922386330725,137170.05
ORD_1185,2022-06-06,2022,6,2,CUST_1099,45,Female,Mumbai,West,Wallet,Accessories,3,2810.57,0.0,2002.59,UPI,12120.58,6112.81,0.5,June,6,Monday,12120.58,50.433312597251955,45869.29
ORD_1186,2021-12-02,2021,12,4,CUST_936,37,Female,Mumbai,West,Smartwatch,Electronics,3,69771.73,0.03,47981.55,Credit Card,268007.17,124062.52,0.46,December,2,Thursday,268007.17,46.290746624427996,301450.68
ORD_1187,2023-12-03,2023,12,4,CUST_81,37,Male,Kolkata,East,Jacket,Fashion,1,2663.33,0.06,1862.34,UPI,4205.93,2343.59,0.56,December,3,Sunday,4205.93,55.72108903381654,110382.93
ORD_1188,2021-11-23,2021,11,4,CUST_597,52,Male,Ahmedabad,West,Smartphone,Electronics,3,72940.73,0.13,52206.01,UPI,261766.04,105148.01,0.4,November,23,Tuesday,261766.04,40.16869797166966,533547.64
ORD_1189,2021-03-26,2021,3,1,CUST_945,64,Male,Bangalore,South,Cookware Set,Home & Kitchen,2,17857.51,0.08,12485.08,UPI,36143.6,11173.44,0.31,March,26,Friday,36143.6,30.914020739494685,76258.0
ORD_1190,2021-05-15,2021,5,2,CUST_1059,26,Female,Bangalore,South,Mixer,Home & Kitchen,2,5165.46,0.06,3608.72,UPI,11216.28,3998.84,0.36,May,15,Saturday,11216.28,35.6521056892303,183995.05
ORD_1191,2021-08-07,2021,8,3,CUST_1026,41,Female,Delhi,North,Rice,Grocery,4,1506.28,0.09,1103.46,UPI,6031.15,1617.31,0.27,August,7,Saturday,6031.15,26.815947207414837,379261.27
ORD_1192,2020-01-04,2020,1,1,CUST_1120,44,Male,Bangalore,South,Wallet,Accessories,2,1620.49,0.07,1192.54,UPI,2818.19,433.11,0.15,January,4,Saturday,2818.19,15.36837473697657,210737.95
ORD_1193,2021-03-16,2021,3,1,CUST_924,52,Female,Mumbai,West,Cooking Oil,Grocery,3,1409.02,0.05,1029.38,UPI,4417.28,1329.14,0.3,March,16,Tuesday,4417.28,30.089557374674015,433296.83999999997
ORD_1194,2020-01-02,2020,1,1,CUST_414,38,Male,Ahmedabad,West,Snacks,Grocery,1,1843.28,0.06,1193.0,UPI,1620.06,427.06,0.26,January,2,Thursday,1620.06,26.360752070910955,128778.92
ORD_1195,2019-07-04,2019,7,3,CUST_336,22,Female,Delhi,North,Cookware Set,Home & Kitchen,1,13304.51,0.09,8771.51,Credit Card,11501.75,2730.24,0.24,July,4,Thursday,11501.75,23.73760514704284,189767.23
ORD_1196,2019-07-06,2019,7,3,CUST_744,40,Male,Delhi,North,Smartwatch,Electronics,3,7329.62,0.07,4443.95,COD,19427.16,6095.31,0.31,July,6,Saturday,19427.16,31.375198433533264,43909.93
ORD_1197,2021-12-08,2021,12,4,CUST_1048,31,Female,Bangalore,South,Snacks,Grocery,2,991.42,0.07,667.62,UPI,2434.13,1098.89,0.45,December,8,Wednesday,2434.13,45.14508263732833,174073.47
ORD_1198,2021-02-14,2021,2,1,CUST_90,33,Male,Bangalore,South,Sunglasses,Accessories,4,2260.67,0.08,1551.19,Credit Card,8236.07,2031.31,0.25,February,14,Sunday,8236.07,24.66358348095633,333673.35000000003
ORD_1199,2020-11-17,2020,11,4,CUST_308,37,Male,Bangalore,South,Wallet,Accessories,2,2114.32,0.13,1275.91,UPI,3908.85,1357.03,0.35,November,17,Tuesday,3908.85,34.71686045767937,168775.7
ORD_1200,2023-11-15,2023,11,4,CUST_106,23,Male,Kolkata,East,Jeans,Fashion,4,2400.31,0.24,1712.01,UPI,12769.65,5921.61,0.46,November,15,Wednesday,12769.65,46.3725317451927,521219.78
ORD_1201,2020-09-22,2020,9,3,CUST_592,28,Female,Bangalore,South,Sofa,Home & Kitchen,2,9033.84,0.02,6168.35,UPI,15802.9,3466.2,0.22,September,22,Tuesday,15802.9,21.933948832176373,38436.61
ORD_1202,2019-08-29,2019,8,3,CUST_8,28,Female,Chennai,South,Jeans,Fashion,3,559.71,0.03,346.85,Debit Card,1628.76,588.21,0.36,August,29,Thursday,1628.76,36.11397627643115,253769.46
ORD_1203,2019-01-26,2019,1,1,CUST_1022,36,Female,Mumbai,West,Cooking Oil,Grocery,4,1465.04,0.05,1048.11,UPI,6123.87,1931.43,0.32,January,26,Saturday,6123.87,31.539369712289776,180056.16
ORD_1204,2022-05-30,2022,5,2,CUST_445,22,Male,Ahmedabad,West,Rice,Grocery,3,994.12,0.05,643.37,Debit Card,3718.63,1788.52,0.48,May,30,Monday,3718.63,48.09620747425799,58288.189999999995
ORD_1205,2021-07-18,2021,7,3,CUST_163,27,Male,Mumbai,West,Cooking Oil,Grocery,3,770.75,0.07,474.48,Debit Card,2247.16,823.72,0.37,July,18,Sunday,2247.16,36.65604585343278,22463.61
ORD_1206,2020-05-16,2020,5,2,CUST_1142,53,Male,Hyderabad,South,Sunglasses,Accessories,1,1904.4,0.02,1375.66,Credit Card,1249.26,-126.4,-0.1,May,16,Saturday,1249.26,-10.117989849991195,133446.52
ORD_1207,2019-04-11,2019,4,2,CUST_113,55,Female,Pune,West,Jeans,Fashion,3,3408.14,0.0,2414.22,Debit Card,10224.42,2981.76,0.29,April,11,Thursday,10224.42,29.163121233282673,36725.11
ORD_1208,2019-03-17,2019,3,1,CUST_1184,45,Female,Chennai,South,T-shirt,Fashion,2,4770.39,0.06,2978.32,UPI,8968.33,3011.69,0.34,March,17,Sunday,8968.33,33.58139140731887,249187.06
ORD_1209,2020-11-09,2020,11,4,CUST_224,20,Female,Kolkata,East,Laptop,Electronics,4,21214.14,0.22,13197.38,UPI,70324.87,17535.35,0.25,November,9,Monday,70324.87,24.93477769670957,178828.65
ORD_1210,2020-01-01,2020,1,1,CUST_1173,48,Male,Bangalore,South,Shoes,Fashion,2,2155.25,0.02,1494.04,UPI,3949.71,961.63,0.24,January,1,Wednesday,3949.71,24.346850781449778,485121.07
ORD_1211,2021-07-21,2021,7,3,CUST_74,26,Male,Delhi,North,Sunglasses,Accessories,4,1501.58,0.0,1013.23,UPI,6276.6,2223.68,0.35,July,21,Wednesday,6276.6,35.4280980148488,22918.25
ORD_1212,2023-04-23,2023,4,2,CUST_755,29,Male,Kolkata,East,Cookware Set,Home & Kitchen,4,21239.98,0.02,13823.22,Credit Card,116565.01,61272.13,0.53,April,23,Sunday,116565.01,52.56477050874872,182110.53
ORD_1213,2023-08-07,2023,8,3,CUST_1128,33,Male,Delhi,North,Smartwatch,Electronics,2,18102.45,0.07,13320.15,Debit Card,47138.78,20498.48,0.43,August,7,Monday,47138.78,43.48538506936327,618935.7
ORD_1214,2020-08-22,2020,8,3,CUST_250,21,Female,Chennai,South,Rice,Grocery,3,1845.92,0.06,1275.8,UPI,3318.5,-508.9,-0.15,August,22,Saturday,3318.5,-15.33524182612626,98058.6
ORD_1215,2020-11-05,2020,11,4,CUST_1075,51,Female,Hyderabad,South,Sunglasses,Accessories,1,3036.19,0.29,1925.16,UPI,2290.43,365.27,0.16,November,5,Thursday,2290.43,15.94766048296608,149717.54
ORD_1216,2022-11-26,2022,11,4,CUST_224,42,Male,Delhi,North,T-shirt,Fashion,1,3994.88,0.28,2994.94,UPI,4494.24,1499.3,0.33,November,26,Saturday,4494.24,33.36047919114244,178828.65
ORD_1217,2021-09-17,2021,9,3,CUST_589,27,Female,Kolkata,East,Wallet,Accessories,4,510.54,0.07,339.21,Credit Card,2193.59,836.75,0.38,September,17,Friday,2193.59,38.14523224485888,563372.85
ORD_1218,2022-05-31,2022,5,2,CUST_1077,36,Female,Pune,West,Cookware Set,Home & Kitchen,2,7507.61,0.07,5566.26,UPI,18327.95,7195.43,0.39,May,31,Tuesday,18327.95,39.259327966302834,306224.4
ORD_1219,2019-09-23,2019,9,3,CUST_1017,63,Male,Ahmedabad,West,Wallet,Accessories,1,415.05,0.05,303.58,Credit Card,414.01,110.43,0.27,September,23,Monday,414.01,26.67326876162412,39050.35
ORD_1220,2021-10-05,2021,10,4,CUST_595,50,Female,Hyderabad,South,Jeans,Fashion,3,2416.41,0.16,1798.81,UPI,8707.78,3311.35,0.38,October,5,Tuesday,8707.78,38.027488062399364,353964.41000000003
ORD_1221,2019-01-04,2019,1,1,CUST_953,20,Female,Delhi,North,Laptop,Electronics,3,48474.35,0.03,36010.03,UPI,155166.39,47136.3,0.3,January,4,Friday,155166.39,30.377905936975143,494154.05
ORD_1222,2023-02-19,2023,2,1,CUST_848,30,Female,Mumbai,West,Jacket,Fashion,3,2956.37,0.04,2096.1,Debit Card,10728.08,4439.78,0.41,February,19,Sunday,10728.08,41.384665289595155,144847.47
ORD_1223,2020-11-14,2020,11,4,CUST_24,24,Male,Hyderabad,South,Microwave,Home & Kitchen,3,19313.45,0.13,12457.26,UPI,53558.61,16186.83,0.3,November,14,Saturday,53558.61,30.222647675135704,302982.43
ORD_1224,2022-11-14,2022,11,4,CUST_139,27,Female,Chennai,South,Cookware Set,Home & Kitchen,4,17661.44,0.28,11125.99,COD,79476.48,34972.52,0.44,November,14,Monday,79476.48,44.003609621362195,612457.02
ORD_1225,2020-09-06,2020,9,3,CUST_664,36,Male,Mumbai,West,Wallet,Accessories,1,2057.84,0.07,1247.77,UPI,1708.06,460.29,0.27,September,6,Sunday,1708.06,26.948116576701054,302335.57999999996
ORD_1226,2019-08-22,2019,8,3,CUST_812,59,Female,Mumbai,West,Cookware Set,Home & Kitchen,4,11388.43,0.0,8070.77,Credit Card,45553.72,13270.64,0.29,August,22,Thursday,45553.72,29.131846971004784,85103.73000000001
ORD_1227,2023-09-01,2023,9,3,CUST_677,44,Female,Pune,West,Jeans,Fashion,3,2630.46,0.01,1779.06,Credit Card,11484.33,6147.15,0.54,September,1,Friday,11484.33,53.52641381778476,167679.52
